0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.178867 0.000447167
-0.97182 0.00287672
-1.54189 0.00673145
-1.95173 0.0116108
-2.24638 0.0172267
-2.4582 0.0233722
-2.67029 0.030048
-2.82277 0.0371049
-2.99219 0.0445854
-3.14389 0.0524451
-2.81839 0.0594911
-2.89136 0.0667195
-4.13989 0.0770692
-4.85011 0.0891945
-4.57993 0.100644
-5.01421 0.11318
-5.43183 0.126759
-5.83747 0.141353
-5.50448 0.155114
-5.63205 0.169194
-5.67301 0.183377
-5.39015 0.196852
-4.71834 0.208648
-4.23535 0.219237
-3.88812 0.228957
-3.63849 0.238053
-3.45903 0.246701
-3.33001 0.255026
-3.23725 0.263119
-3.17056 0.271045
-3.12262 0.278852
-3.08816 0.286572
-3.06338 0.294231
-3.04556 0.301845
-3.03276 0.309426
-3.02355 0.316985
-3.01693 0.324528
-3.01217 0.332058
-3.00875 0.33958
-3.00629 0.347096
-3.00452 0.354607
-3.00325 0.362115
-3.00234 0.369621
-2.74871 0.376493
-2.81934 0.383541
-2.87012 0.390716
-2.43817 0.396812
-2.59608 0.403302
-2.70962 0.410076
-2.79124 0.417054
-2.74451 0.423915
-2.81632 0.430956
-2.86795 0.438126
-2.79966 0.445125
-2.75057 0.452002
-2.60987 0.458526
-2.61412 0.465062
-2.61718 0.471605
-2.30317 0.477362
-2.28822 0.483083
-2.27748 0.488777
-2.37516 0.494715
-2.33998 0.500565
-2.31469 0.506351
-2.29651 0.512093
-2.38884 0.518065
-2.45522 0.524203
-2.60834 0.530724
-2.53104 0.537051
-2.47547 0.54324
-2.6229 0.549797
-2.41269 0.555829
-2.47236 0.56201
-2.40986 0.568034
-2.36493 0.573947
-2.22722 0.579515
-2.02282 0.584572
-2.08667 0.589788
-1.92177 0.594593
-1.90863 0.599364
-1.89917 0.604112
-1.99778 0.609107
-1.85787 0.613752
-1.75728 0.618145
-1.89577 0.622884
-2.10074 0.628136
-2.14269 0.633493
-2.17285 0.638925
-2.08913 0.644148
-1.92354 0.648957
-1.8045 0.653468
-1.61351 0.657502
-1.37079 0.660929
-1.1963 0.663919
-1.07086 0.666596
-0.769865 0.668521
-0.93676 0.670863
-1.05674 0.673505
-0.759719 0.675404
-0.54618 0.67677
-0.392662 0.677751
-0.493101 0.678984
-0.565309 0.680397
-0.617221 0.68194
-0.759946 0.68384
-0.75715 0.685733
-0.544333 0.687094
-0.602141 0.688599
-0.432894 0.689682
-0.311217 0.69046
-0.223742 0.691019
-0.160853 0.691421
