0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0.000364313 2.05315e-07 6.64415e-08 
0.0123796 5.40539e-06 2.30206e-06 
0.0422561 3.76112e-05 1.37428e-05 
0.0930054 0.000232893 6.09493e-05 
0.164809 0.000830407 0.000193516 
0.25671 0.00214423 0.000474197 
0.362642 0.0043535 0.000936997 
0.484217 0.0079988 0.00168693 
0.620543 0.0135748 0.00283464 
0.768929 0.0214636 0.00448877 
0.925063 0.031767 0.00670229 
1.08851 0.0451044 0.00964733 
1.26776 0.0641712 0.0140073 
1.46475 0.0910671 0.0204892 
1.68396 0.129347 0.0303145 
1.92464 0.182196 0.0450378 
2.18966 0.254902 0.0672174 
2.47758 0.351986 0.0998959 
2.78513 0.476606 0.145892 
3.11231 0.629584 0.205156 
3.45982 0.81074 0.274978 
3.82411 1.01406 0.348719 
4.19693 1.2358 0.42282 
4.57646 1.47322 0.495045 
4.95958 1.7231 0.564911 
5.33083 1.98204 0.633699 
5.68424 2.24689 0.702917 
6.01898 2.51402 0.773272 
6.33795 2.77758 0.843838 
6.64078 3.03497 0.915529 
6.92521 3.28834 0.992617 
7.19075 3.54039 1.08232 
7.44022 3.78492 1.18293 
7.6759 4.01806 1.29252 
7.89876 4.23599 1.40561 
8.10715 4.43875 1.51938 
8.30034 4.62724 1.63263 
8.47858 4.80105 1.74236 
8.64232 4.9608 1.84748 
8.79227 5.10707 1.94694 
8.92906 5.24175 2.04359 
9.05359 5.36536 2.13674 
9.16674 5.47855 2.22632 
9.2694 5.58197 2.31247 
9.36242 5.67622 2.39525 
9.44661 5.76121 2.47566 
9.52275 5.83789 2.55283 
9.59153 5.90639 2.62091 
9.65364 5.96776 2.68168 
9.70968 6.02297 2.73642 
9.76021 6.07266 2.78572 
9.80575 6.11738 2.83013 
9.84678 6.15763 2.87012 
9.88374 6.19385 2.90613 
9.91703 6.22645 2.93855 
9.94702 6.25579 2.96774 
9.97404 6.2822 2.99402 
9.99837 6.30596 3.01768 
