0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.00265242
0.00265242 6.73827e-05 7.68371e-05 8.03221e-05 9.53659e-05 0.000120491 0.000111843 0.000139042 0.000153536 0.000191209 0.000237041 0.017297
0.017297 0.000449195 0.0005136 0.00053677 0.000637285 0.000805164 0.000747371 0.000929097 0.00102593 0.0012776 0.00158379 0.038888
0.0388879 0.00106799 0.00122328 0.00127853 0.00151793 0.00191773 0.00178011 0.00221282 0.00244333 0.00304219 0.00377094 0.0632495
0.0632494 0.00184001 0.00211231 0.00220802 0.0026214 0.00331159 0.00307398 0.00382075 0.00421844 0.00525102 0.00650798 0.0848714
0.0848712 0.00258584 0.00297252 0.00310741 0.00368899 0.00465986 0.00432551 0.00537554 0.00593451 0.00738507 0.00915147 0.107911
0.107911 0.00340285 0.00391686 0.00409445 0.00486039 0.00613879 0.0056982 0.00708013 0.00781543 0.0097226 0.012046 0.128934
0.128933 0.00412421 0.00475113 0.00496627 0.0058949 0.00744448 0.00690997 0.00858416 0.00947454 0.011783 0.0145964 0.151626
0.151626 0.00484355 0.00558593 0.00583889 0.00693017 0.00875078 0.00812221 0.0100882 0.0111332 0.0138416 0.0171437 0.169629
0.169628 0.00533379 0.00615604 0.00643495 0.00763722 0.00964273 0.0089499 0.0111147 0.0122651 0.0152455 0.0188803 0.181271
0.181271 0.00546064 0.00630702 0.00659334 0.00782505 0.00987963 0.00916973 0.0113873 0.0125656 0.0156181 0.0193411 0.188287
0.188287 0.00529243 0.00611593 0.00639436 0.00758897 0.00958186 0.00889341 0.0110447 0.0121879 0.0151499 0.0187621 0.192922
0.192922 0.0049717 0.00574916 0.00601155 0.00713482 0.00900899 0.00836181 0.0103855 0.0114611 0.0142488 0.0176476 0.196467
0.196466 0.00451199 0.0052208 0.00546 0.00648055 0.00818366 0.00759593 0.00943567 0.0104139 0.01295 0.0160411 0.201186
0.201186 0.00405463 0.00469497 0.00491143 0.00582977 0.00736263 0.00683407 0.0084907 0.00937194 0.0116572 0.0144418 0.208558
0.208558 0.0036778 0.00426148 0.00445941 0.00529345 0.00668596 0.00620617 0.00771177 0.00851297 0.0105912 0.0131227 0.219767
0.219766 0.00336637 0.00390099 0.00408389 0.00484784 0.00612369 0.00568444 0.00706448 0.00779911 0.00970497 0.0120259 0.235059
0.235059 0.00319156 0.00369477 0.00386998 0.00459388 0.00580323 0.00538708 0.00669551 0.00739216 0.00919967 0.0114005 0.25082
0.25082 0.00312055 0.00360434 0.00377699 0.00448335 0.00566374 0.00525764 0.0065349 0.00721501 0.00897967 0.0111282 0.269388
0.269388 0.00313188 0.0036026 0.00377681 0.00448289 0.00566315 0.00525708 0.0065342 0.00721425 0.00897872 0.011127 0.292569
0.292569 0.00331985 0.00380049 0.00398582 0.00473054 0.00597564 0.00554701 0.00689398 0.00761107 0.00947155 0.0117371 0.312754
0.312754 0.00358954 0.00409477 0.00429538 0.00509748 0.00643867 0.00597662 0.00742705 0.00819901 0.0102017 0.0126408 0.333717
0.333717 0.00392145 0.00445942 0.00467859 0.00555175 0.00701185 0.00650845 0.00808691 0.00892675 0.0111052 0.013759 0.357533
0.357533 0.00444884 0.00505299 0.00530158 0.0062904 0.0079438 0.0073732 0.00915973 0.0101099 0.0125738 0.0155764 0.376304
0.376304 0.00496394 0.00563926 0.0059167 0.00701976 0.00886398 0.00822705 0.0102189 0.0112778 0.0140229 0.0173692 0.393673
0.393672 0.00553704 0.00629653 0.00660595 0.00783708 0.00989503 0.00918382 0.0114055 0.0125861 0.0156457 0.0193766 0.409578
0.409578 0.00615884 0.00701676 0.00736125 0.00873276 0.0110248 0.0102323 0.0127057 0.0140195 0.0174228 0.0215744 0.421955
0.421955 0.00671736 0.00766787 0.00804397 0.00954234 0.0120459 0.0111799 0.0138805 0.0153145 0.0190276 0.0235585 0.430673
0.430672 0.00718353 0.00821517 0.00861749 0.0102225 0.0129036 0.0119759 0.0148671 0.016402 0.0203746 0.0252235 0.436406
0.436406 0.00758802 0.00869324 0.00911868 0.0108169 0.0136531 0.0126714 0.0157291 0.0173519 0.0215509 0.0266772 0.437563
0.437562 0.0078778 0.00904305 0.00948517 0.0112516 0.0142013 0.0131801 0.0163594 0.0180465 0.0224107 0.0277395 0.434211
0.434211 0.00804273 0.00925072 0.00970256 0.0115096 0.0145265 0.013482 0.0167334 0.0184586 0.0229207 0.0283695 0.429077
0.429077 0.00825566 0.00951616 0.00997995 0.0118387 0.0149414 0.0138671 0.0172105 0.0189842 0.0235711 0.029173 0.422745
0.422745 0.00857216 0.0099054 0.010386 0.0123204 0.0155487 0.0144307 0.0179087 0.0197534 0.0245228 0.0303486 0.416397
0.416397 0.00903967 0.0104681 0.0109727 0.0130165 0.0164261 0.0152451 0.0189175 0.0208649 0.0258976 0.0320467 0.412082
0.412081 0.00973194 0.0112856 0.0118261 0.0140286 0.0177021 0.0164295 0.0203846 0.0224812 0.0278963 0.0345147 0.411223
0.411222 0.0107242 0.0124454 0.0130375 0.0154653 0.0195132 0.018111 0.0224676 0.0247759 0.0307327 0.0380165 0.41469
0.414689 0.0120721 0.0140124 0.0146749 0.0174073 0.0219616 0.0203848 0.0252845 0.0278791 0.0345665 0.0427482 0.423534
0.423533 0.0138116 0.0160295 0.0167835 0.0199083 0.0251153 0.023315 0.0289151 0.0318791 0.0395045 0.04884 0.437543
0.437541 0.0159281 0.0184816 0.0193478 0.0229501 0.0289515 0.0268813 0.0333343 0.036748 0.0455097 0.0562442 0.455848
0.455846 0.0183881 0.0213319 0.0223293 0.0264872 0.0334127 0.031031 0.0384769 0.0424137 0.0524897 0.0648443 0.479044
0.479042 0.0212651 0.0246663 0.0258186 0.0306274 0.0386361 0.0358936 0.0445045 0.0490551 0.0606614 0.0749052 0.504221
0.504218 0.0242763 0.0281576 0.0294735 0.0349653 0.0441107 0.040995 0.0508305 0.0560262 0.0692269 0.0854419 0.529788
0.529785 0.0273042 0.0316699 0.0331517 0.0393322 0.0496239 0.0461377 0.0572103 0.0630579 0.0778549 0.0960463 0.555584
0.55558 0.0303742 0.0352321 0.0368836 0.0437643 0.055222 0.0513654 0.063699 0.0702115 0.0866211 0.106811 0.575512
0.575508 0.0327946 0.0380411 0.0398275 0.0472618 0.0596418 0.0554975 0.068831 0.0758711 0.0935476 0.115311 0.594112
0.594107 0.0350813 0.0406954 0.0426098 0.050568 0.0638207 0.0594073 0.0736881 0.081228 0.100097 0.123341 0.611647
0.611642 0.0372647 0.0432299 0.0452669 0.0537256 0.0678121 0.0631441 0.0783305 0.0863484 0.10635 0.131003 0.624535
0.62453 0.0389023 0.045131 0.0472603 0.056095 0.0708076 0.0659505 0.0818178 0.0901952 0.111044 0.136751 0.640916
0.64091 0.041007 0.0475742 0.0498223 0.0591401 0.0746574 0.0695583 0.0863007 0.0951399 0.117072 0.14413 0.662334
0.662328 0.0438038 0.0508207 0.0532269 0.0631868 0.0797735 0.0743553 0.0922608 0.101714 0.125079 0.153925 0.684147
0.684141 0.0467204 0.0542064 0.0567781 0.0674088 0.0851123 0.0793653 0.0984875 0.108583 0.133436 0.16414 0.712726
0.712719 0.0506225 0.0587359 0.0615301 0.0730596 0.0922602 0.0860797 0.106836 0.117796 0.144632 0.177816 0.746897
0.746889 0.0554092 0.0642922 0.0673613 0.0799963 0.101039 0.0943369 0.11711 0.129137 0.158397 0.194614 0.786062
0.786052 0.0610515 0.0708416 0.0742381 0.0881815 0.111405 0.104106 0.129277 0.142578 0.174687 0.214473 0.829493
0.829481 0.0675124 0.0783415 0.0821169 0.0975652 0.1233 0.115339 0.143286 0.158065 0.193428 0.237294 0.876659
0.876645 0.0747805 0.0867785 0.0909858 0.108136 0.136712 0.128036 0.159146 0.175617 0.214633 0.263083 0.927123
0.927107 0.0828856 0.0961876 0.100884 0.119945 0.151719 0.142287 0.176985 0.195389 0.238485 0.292059 0.980255
0.980236 0.0917883 0.106522 0.111764 0.132937 0.168248 0.158034 0.196738 0.217313 0.264891 0.324098 1.03559
1.03557 0.101494 0.117788 0.123633 0.147124 0.186324 0.175314 0.218465 0.241472 0.293948 0.35931 1.09289
1.09287 0.11203 0.130016 0.136527 0.162557 0.206023 0.194224 0.242319 0.268056 0.325889 0.397982 1.14734
1.14731 0.122506 0.142174 0.149359 0.177937 0.225696 0.213195 0.266336 0.294895 0.358115 0.436971 1.19973
1.19969 0.133006 0.154358 0.162231 0.193384 0.245492 0.23237 0.290696 0.322194 0.390879 0.476593 1.24593
1.24589 0.142631 0.165525 0.174043 0.207583 0.263738 0.250137 0.313376 0.3477 0.42151 0.513642 1.2925
1.29245 0.15262 0.177116 0.186314 0.222357 0.282768 0.268753 0.337242 0.37463 0.453875 0.552803 1.33445
1.33441 0.161886 0.187866 0.197708 0.236095 0.300505 0.28619 0.359697 0.400058 0.484466 0.589844 1.37137
1.37132 0.170251 0.19757 0.208001 0.248521 0.316579 0.30206 0.380213 0.423365 0.512536 0.62386 1.39801
1.39796 0.176421 0.204728 0.215599 0.257705 0.328482 0.313859 0.395523 0.440812 0.533577 0.649384 1.41725
1.4172 0.180943 0.209972 0.221166 0.264434 0.337205 0.322521 0.406773 0.453649 0.549059 0.66817 1.43111
1.43106 0.184239 0.213794 0.225224 0.269338 0.34356 0.328837 0.414981 0.46302 0.56036 0.681884 1.44107
1.44101 0.186632 0.216569 0.22817 0.272898 0.348172 0.333425 0.420943 0.469832 0.568575 0.691853 1.44822
1.44816 0.188366 0.218578 0.230303 0.275476 0.351511 0.336747 0.425258 0.474763 0.57452 0.699069 1.4579
1.45784 0.19073 0.221318 0.23321 0.278986 0.356053 0.341263 0.43112 0.481456 0.582585 0.708852 1.47393
1.47387 0.19468 0.225895 0.238067 0.284846 0.363628 0.348794 0.440883 0.492602 0.596006 0.725127 1.50368
1.50362 0.202086 0.234473 0.247166 0.29582 0.377801 0.362886 0.45914 0.513446 0.621094 0.755543 1.54331
1.54324 0.21211 0.246082 0.259486 0.310688 0.397025 0.38206 0.484052 0.541964 0.655474 0.797284 1.58985
1.58978 0.224122 0.259992 0.274265 0.328555 0.420196 0.4053 0.514428 0.576914 0.697756 0.848779 1.63641
1.63632 0.236412 0.274225 0.28941 0.346913 0.44411 0.429469 0.546292 0.613832 0.742659 0.903726 1.68688
