0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.40538 1.40257 0.00280514
2.41574 2.4081 0.00762134
3.14212 3.12819 0.0138777
3.66432 3.64307 0.0211639
4.03975 4.01042 0.0291847
4.30965 4.2717 0.0377281
4.50369 4.45673 0.0466416
4.64319 4.58695 0.0558154
3.3381 3.27518 0.0623658
2.39984 2.33212 0.06703
1.7253 1.65413 0.0703383
1.24036 1.16671 0.0726717
0.891725 0.816286 0.0743043
0.641082 0.564361 0.075433
0.460889 0.383247 0.0761995
0.331344 0.253039 0.0767056
0.238211 0.159429 0.0770244
0.171255 0.0921312 0.0772087
0.123119 0.0437492 0.0772962
0.0885132 0.00896599 0.0773141
0.0636341 -0.0160404 0.0773462
0.0457481 -0.0340178 0.0774142
0.0328892 -0.0469426 0.0775081
0.0236446 -0.0562344 0.0776206
0.0169987 -0.0629144 0.0777464
0.0122208 -0.0677167 0.0778819
0.00878563 -0.0711694 0.0780242
0.00631599 -0.0736517 0.0781715
0.00454063 -0.0754361 0.0783224
0.00326424 -0.076719 0.0784758
0.0023468 -0.0776412 0.0786311
0.00168724 -0.0783041 0.0787877
0.00121307 -0.0787807 0.0789453
0.00087204 -0.0791235 0.0791035
0.000626755 -0.07937 0.0792622
0.000450516 -0.0795472 0.0794213
0.000323868 -0.0796745 0.0795807
0.000232697 -0.0797661 0.0797402
