0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.0766571 8.51746e-05
-0.0551106 0.000146409
-0.0396204 0.000190431
-0.0284839 0.00022208
-0.0204776 0.000244833
-0.0147217 0.00026119
-0.0105837 0.00027295
-0.00760872 0.000281404
-0.00547005 0.000287482
-0.00393242 0.000291851
-0.00282715 0.000294993
-0.00203247 0.000297251
-0.00146118 0.000298874
-0.00105034 0.000300041
-0.000755081 0.00030088
-0.000542679 0.000301483
-0.000390015 0.000301917
-0.00028038 0.000302228
-0.000201416 0.000302452
-0.000144653 0.000302613
-0.000103912 0.000302728
-7.46155e-05 0.000302811
-5.35583e-05 0.000302871
-3.84521e-05 0.000302913
-2.74658e-05 0.000302944
-1.96838e-05 0.000302966
-1.41907e-05 0.000302982
-1.00708e-05 0.000302993
-7.09534e-06 0.000303001
-5.0354e-06 0.000303006
-3.66211e-06 0.00030301
-2.5177e-06 0.000303013
0.218613 0.000545916
1.00039 0.00165747
1.25581 0.00305281
2.17628 0.00547089
3.50656 0.00936707
4.07964 0.0139
4.49165 0.0188907
4.63453 0.0240402
4.73726 0.0293038
4.81111 0.0346495
4.8642 0.0400542
4.90237 0.0455013
5.14062 0.0512131
5.3119 0.0571152
5.50531 0.0632322
5.71462 0.0695818
6.00564 0.0762547
5.99235 0.0829129
6.02963 0.0896124
5.17807 0.0953659
4.3359 0.100184
3.96041 0.104584
3.69046 0.108684
3.49639 0.112569
3.16948 0.116091
2.65338 0.119039
2.28235 0.121575
2.10929 0.123919
1.98488 0.126124
1.80175 0.128126
1.76378 0.130086
1.92387 0.132224
2.03896 0.134489
2.21539 0.136951
1.5927 0.13872
1.74733 0.140662
1.73805 0.142593
1.85183 0.144651
2.05409 0.146933
1.95858 0.149109
2.13084 0.151477
1.89329 0.15358
1.84298 0.155628
1.68634 0.157502
1.6942 0.159384
1.45892 0.161005
1.16931 0.162304
0.840648 0.163239
1.07282 0.164431
0.771277 0.165288
0.795412 0.166171
0.812763 0.167074
0.584314 0.167724
0.420077 0.16819
0.542926 0.168794
0.631244 0.169495
0.574278 0.170133
0.774246 0.170993
0.797546 0.17188
0.693836 0.17265
0.498815 0.173205
0.35861 0.173603
0.257813 0.17389
0.185348 0.174096
0.133251 0.174244
0.0957968 0.17435
0.0688703 0.174427
0.0495124 0.174482
-0.0410616 0.174527
