0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0.00042723 1.82223e-06 4.58322e-07 
0.00362239 1.55961e-05 3.39353e-06 
0.0105316 4.28985e-05 7.79331e-06 
0.0218151 8.36322e-05 1.12822e-05 
0.0370334 0.000152912 2.36471e-05 
0.0557272 0.000276418 6.18285e-05 
0.0769194 0.000472916 0.000131819 
0.0985181 0.000719628 0.000224579 
0.119749 0.00100467 0.000335517 
0.141297 0.00136879 0.000485418 
0.163413 0.00184372 0.00069278 
0.185347 0.00241371 0.000965644 
0.20716 0.00309928 0.00132145 
0.228232 0.00387481 0.00176674 
0.248352 0.00473529 0.00231276 
0.267426 0.00568023 0.00297129 
0.285404 0.00671009 0.00375355 
0.302177 0.00779565 0.00463625 
0.317679 0.00893339 0.00563359 
0.332023 0.0101396 0.00676307 
0.345136 0.0114042 0.00803416 
0.358112 0.0128656 0.00949237 
0.372161 0.0146934 0.0111916 
0.389418 0.0172078 0.0132249 
0.41071 0.0205433 0.0156028 
0.437081 0.0249145 0.0184033 
0.468716 0.0304228 0.0216758 
0.506057 0.0372512 0.0254954 
0.549672 0.0456677 0.0299666 
0.599862 0.0559539 0.0352075 
0.656883 0.0684324 0.0413643 
0.719406 0.0830315 0.0484402 
0.787692 0.10016 0.0566386 
0.859448 0.119344 0.0657976 
0.932597 0.140116 0.0757976 
1.00495 0.161825 0.0864758 
1.07485 0.183802 0.0976437 
1.14232 0.206073 0.109377 
1.20761 0.228759 0.121802 
1.27045 0.251665 0.134905 
1.32934 0.273533 0.147906 
1.38469 0.294676 0.161072 
1.43662 0.31506 0.174387 
1.48539 0.334786 0.187917 
1.53103 0.353693 0.201521 
1.57342 0.371476 0.214811 
1.6126 0.387984 0.227532 
1.64871 0.403257 0.239593 
1.6819 0.41731 0.250913 
1.71229 0.430151 0.261429 
1.74005 0.441852 0.27114 
1.76534 0.452463 0.280043 
1.78833 0.462073 0.288178 
1.80921 0.470759 0.295586 
1.82815 0.478605 0.302316 
1.84531 0.485684 0.308419 
1.86083 0.492065 0.31394 
1.87488 0.497814 0.31893 
1.88757 0.502989 0.323434 
