0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.0527016 0.000131754
-0.881117 0.00233455
-1.47668 0.00602626
-1.90485 0.0107884
-2.21267 0.0163201
-2.43397 0.022405
-2.59307 0.0288877
-2.70745 0.0356563
-2.78968 0.0426305
-2.84879 0.0497525
-2.89129 0.0569807
-2.92185 0.0642853
-2.94382 0.0716449
-2.95961 0.0790439
-2.97096 0.0864713
-2.97912 0.0939191
-2.98499 0.101382
-2.98921 0.108855
-2.80486 0.115867
-2.29756 0.121611
-1.65177 0.12574
-1.18749 0.128709
-0.853718 0.130843
-0.613758 0.132377
-0.441245 0.133481
-0.809105 0.135503
-1.14384 0.138363
-1.45475 0.142
-1.74855 0.146371
-2.1003 0.151622
-2.35318 0.157505
-2.45833 0.163651
-2.30395 0.169411
-2.26962 0.175085
-1.63169 0.179164
-1.48927 0.182887
-1.07067 0.185564
-0.769731 0.187488
-0.764185 0.189399
-0.971005 0.191826
-1.11969 0.194625
-0.804974 0.196638
-1.42194 0.200193
-1.8655 0.204856
-2.18438 0.210317
-2.41363 0.216351
-2.39106 0.222329
-2.28114 0.228032
-1.63997 0.232132
-1.38982 0.235606
-0.999174 0.238104
-0.71833 0.2399
-0.621828 0.241455
-0.763258 0.243363
-0.864935 0.245525
-0.938033 0.24787
-1.3068 0.251137
-1.4665 0.254803
-1.89753 0.259547
-1.55157 0.263426
-1.67761 0.26762
-1.58084 0.271572
-1.51127 0.275351
-1.36757 0.278769
-1.26425 0.28193
-1.09628 0.284671
-0.788145 0.286641
-0.566616 0.288058
-0.407354 0.289076
-0.292856 0.289808
-0.210541 0.290335
-0.512747 0.291616
-0.730009 0.293441
-0.886205 0.295657
-0.637114 0.29725
-0.458036 0.298395
-0.329293 0.299218
-0.236736 0.29981
-0.170195 0.300235
-0.122357 0.300541
-0.0879657 0.300761
-0.0632405 0.300919
-0.0454651 0.301033
-0.0326859 0.301115
-0.0234986 0.301173
-0.0168935 0.301216
-0.0121452 0.301246
-0.00873138 0.301268
-0.488122 0.302488
-0.350923 0.303365
-0.758224 0.305261
-1.38833 0.308732
-1.73593 0.313072
-2.09123 0.3183
-2.24126 0.323903
-2.03291 0.328985
-1.46151 0.332639
-1.05071 0.335266
-0.755382 0.337154
-0.543062 0.338512
-0.39042 0.339488
-0.280682 0.34019
