0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0.0624614 0.000156153
0.169828 0.000580722
0.965322 0.00299403
1.36858 0.00641547
1.82713 0.0109833
1.98815 0.0159537
1.76662 0.0203702
1.76351 0.024779
1.46302 0.0284365
1.28603 0.0316516
2.32994 0.0374765
3.08043 0.0451775
3.61997 0.0542275
4.00787 0.0642471
4.28673 0.074964
4.48721 0.086182
4.63135 0.0977604
4.73497 0.109598
4.80946 0.121621
4.86302 0.133779
4.90152 0.146033
4.9292 0.158356
4.9491 0.170729
4.96341 0.183137
4.97369 0.195571
4.98109 0.208024
4.9864 0.22049
4.99022 0.232966
4.99297 0.245448
4.99495 0.257935
4.37175 0.268865
4.54834 0.280236
3.9726 0.290167
3.83976 0.299766
3.53346 0.3086
3.24298 0.316708
2.75307 0.32359
2.26032 0.329241
2.46823 0.335412
2.6177 0.341956
2.58461 0.348417
2.70137 0.355171
2.78531 0.362134
2.48427 0.368345
2.14738 0.373713
2.38703 0.379681
2.55932 0.386079
2.68319 0.392787
2.77224 0.399718
2.83625 0.406808
2.27997 0.412508
2.48236 0.418714
2.62785 0.425284
2.25061 0.43091
2.46125 0.437063
2.61268 0.443595
2.72154 0.450399
2.65927 0.457047
2.75504 0.463935
2.68336 0.470643
2.63182 0.477223
2.45423 0.483358
2.18602 0.488823
1.85266 0.493455
1.33192 0.496785
0.957548 0.499179
0.688404 0.5009
0.916524 0.503191
0.658911 0.504838
1.1764 0.507779
1.54843 0.51165
1.95643 0.516541
2.24975 0.522166
2.32009 0.527966
2.5112 0.534244
2.64859 0.540865
2.74736 0.547734
2.81837 0.55478
2.86942 0.561953
2.90613 0.569219
2.79197 0.576199
2.00722 0.581217
1.78033 0.585667
1.9545 0.590554
1.91107 0.595331
2.21715 0.600874
2.43719 0.606967
2.42673 0.613034
2.41922 0.619082
2.41382 0.625117
2.40993 0.631141
1.73256 0.635473
1.96834 0.640394
1.41509 0.643931
1.01734 0.646475
0.731391 0.648303
0.525814 0.649618
1.10079 0.65237
1.63461 0.656456
