0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
1.55082e-05 7.04372e-08 1.38897e-08 
7.17494e-05 3.25849e-07 6.42954e-08 
0.000363339 1.64904e-06 3.25924e-07 
0.000968193 4.38343e-06 8.68207e-07 
0.00197047 8.88041e-06 1.76487e-06 
0.00337113 1.50966e-05 3.01403e-06 
0.00507465 2.25629e-05 4.52926e-06 
0.00704934 3.10887e-05 6.28301e-06 
0.00919188 4.02085e-05 8.18682e-06 
0.0114399 4.96459e-05 1.01896e-05 
0.0140393 6.02928e-05 1.2522e-05 
0.017135 7.2684e-05 1.53458e-05 
0.0208023 8.71828e-05 1.87893e-05 
0.025069 0.000104126 2.29733e-05 
0.0299311 0.000123937 2.80273e-05 
0.0353637 0.000147199 3.40974e-05 
0.0413291 0.000174698 4.13466e-05 
0.0477818 0.000207401 4.9951e-05 
0.0546725 0.000246414 6.00936e-05 
0.0619508 0.000292901 7.19558e-05 
0.0695666 0.000348005 8.57117e-05 
0.0774722 0.000412788 0.000101522 
0.085622 0.000488186 0.000119532 
