0.737493 0.0169628 0.202917 0.358413 0.401338 0.911546 0.882257 1.11863 0.638359 0.770435 4.20738 3.73863 4.08465 4.07331 4.25364 5.92854 6.36206 5.69422 6.41457 5.79852 6.37211 6.59241 8.01775 8.59924 8.24711 4.85686 4.52704 6.60075 7.14012 8.42924 0.758117 0.183945 0.858903 0.175558 0.653727 0.633593 0.942568 1.40235 1.16737 1.14293 3.63112 3.57419 4.07352 4.04696 4.08196 6.39315 5.81172 6.26281 6.38384 6.4989 7.47253 8.01017 9.42554 9.4415 10.1314 1.56114 1.77314 2.32158 3.90788 4.52169 0.659016 0.887448 0.277156 0.654389 1.10328 1.53266 1.3001 1.06048 1.22716 0.925137 4.55643 4.28663 3.88187 4.10888 3.87437 6.56152 6.56349 6.67466 6.77022 6.94571 5.4529 5.2635 5.66333 4.90636 5.30673 -0.0500173 -0.961581 -1.51688 -1.50729 -1.94435 0.342802 0.522272 0.446072 0.720274 0.209023 0.670869 0.647266 0.952476 1.01382 1.26602 4.59276 4.29187 4.18313 3.74632 3.75233 6.99847 6.23504 6.29015 6.16731 5.72594 2.40271 2.37196 1.92161 1.92684 1.90196 0.807558 -0.570218 -0.259397 -0.161846 0.513452 0.128005 1.05313 0.384449 0.594724 0.780625 0.686466 1.14331 1.23268 1.30147 0.874263 4.15939 4.13426 4.34611 3.52266 4.13914 6.43864 6.31563 6.22272 6.64997 6.73705 5.88853 5.54656 5.86841 6.29778 6.69932 4.80892 3.56212 3.36818 4.50736 4.99445 0.334917 0.196177 0.36975 0.713588 0.811528 1.17593 1.23924 0.692221 1.08804 1.2627 4.35894 3.9336 3.97364 4.1075 3.92555 6.60243 6.98254 6.70069 6.52209 6.85101 6.12811 6.3371 6.40353 6.93872 8.45098 16.6431 12.4827 11.948 12.0444 14.5899 1.04523 0.555464 1.03903 0.453536 0.356403 0.839097 0.477643 1.31543 1.29235 1.35418 4.3173 4.0892 3.62986 3.5499 3.54087 7.10423 6.68946 7.13487 7.57259 7.53998 7.50041 7.56436 7.70638 7.83644 9.38223 25.8258 20.6813 19.499 22.1213 28.4807 0.0701769 0.575547 0.697561 1.12789 1.07764 1.07152 0.842618 1.2561 0.991455 0.800927 4.30862 3.80624 4.28472 4.22686 3.9062 7.48911 6.78015 7.07791 7.44914 7.81487 7.89927 7.53841 8.8428 9.56024 11.2355 36.1489 27.9758 28.4527 35.4533 51.3182 
0.239517 0.43494 0.30506 0.148078 0.722199 0.689302 1.18602 1.46134 1.39319 0.685846 4.51735 4.77314 4.46379 4.8381 4.07374 7.15176 7.24256 6.98851 7.54961 7.62367 7.56286 8.15144 8.71888 9.39404 9.40722 5.86363 5.70181 7.33121 8.98482 9.42323 -0.00930886 0.269967 0.842138 0.550273 0.550091 1.00912 1.06737 1.57694 0.773852 0.938831 4.18643 4.33922 4.75136 4.287 3.93689 7.71596 7.67607 7.39595 6.9194 7.4119 8.5581 8.83388 10.1983 11.2686 11.7106 1.63521 2.2381 2.93135 3.90816 5.00314 0.363771 0.598387 0.200364 0.367665 1.19622 1.46677 1.3908 1.28066 1.20089 1.51891 5.01828 4.70774 5.12433 4.58196 4.88054 7.58388 7.80271 7.97461 7.77772 7.58214 6.39142 6.84493 6.55314 5.91997 5.93819 -0.39077 -1.28212 -1.85987 -1.95116 -1.99714 0.17169 0.23155 0.577642 0.490891 0.637403 0.919262 1.23729 1.36625 1.34572 0.714033 5.11462 5.03294 4.98256 4.80465 4.27551 7.60427 7.54411 7.28974 6.83958 6.85171 3.17514 2.22901 1.90883 2.61256 2.9408 1.39431 -0.502034 -0.77113 -0.814464 0.627909 0.194136 0.394295 0.273957 0.795981 0.893519 1.02281 0.569472 0.898497 0.986661 1.57801 4.77722 4.19759 4.63605 4.2165 4.5521 8.12788 8.00843 7.34807 8.18636 8.01254 6.9905 7.37841 6.57412 7.09794 8.06774 5.98632 4.27566 4.27873 5.16594 6.54619 0.877973 0.269761 0.37714 1.14472 1.08999 1.30189 0.975981 1.34707 0.818157 0.631312 5.24672 5.22233 4.32586 4.6038 4.23924 8.27179 8.49276 8.0362 8.12147 8.8009 7.54234 7.88584 8.04742 8.09783 9.00453 19.3135 13.9543 13.387 14.3103 16.4542 1.02859 0.127963 0.377172 0.451206 1.37623 0.454382 0.572288 1.01895 1.51627 1.13831 4.90858 5.09461 4.5784 4.78466 4.34987 8.28172 7.93733 7.81188 8.90365 9.31136 7.89722 8.14513 8.8552 9.91447 11.3387 30.5322 23.7091 23.6631 26.4982 34.1573 0.85498 0.853976 0.590908 0.254068 1.36268 0.988873 0.560335 0.579203 1.5367 1.67891 4.92731 4.84781 5.05379 5.09096 4.52877 9.00413 8.14878 8.28167 8.47006 9.46393 8.60001 8.73951 9.83205 11.4514 13.7278 42.6539 33.3577 33.4998 42.3092 60.3029 
0.313931 0.487748 1.00634 1.05301 0.818903 1.53744 0.869061 1.15496 0.497607 0.820315 4.52298 4.34754 4.51889 3.97017 3.87674 6.82469 6.28243 6.56468 6.13698 6.33464 7.24472 6.96763 8.01668 8.35274 9.18577 4.99024 4.89002 6.53769 7.50277 8.36533 0.49772 0.82101 0.926263 0.726829 0.98942 1.13901 1.11198 0.717846 0.67789 1.14813 4.11867 4.36224 3.64998 3.7887 3.59184 6.5492 6.29419 6.53688 6.12793 6.41992 8.04699 8.38529 9.52773 9.76153 9.98913 1.88991 1.63962 3.01018 3.97349 4.54772 0.83182 0.567336 0.786961 0.899325 0.335329 1.40925 1.04995 1.46179 1.3823 1.1572 4.08101 3.90251 3.87379 4.03654 4.06164 7.04485 7.5021 7.19579 7.22788 6.33099 5.56444 5.9105 6.0253 5.6939 4.83079 -0.532117 -1.20326 -1.49165 -1.47634 -2.2974 0.317203 0.828368 0.880968 0.207786 0.760683 1.34633 0.98189 1.22726 1.05356 0.724916 4.23528 4.84296 4.2411 4.1972 4.05135 7.19424 6.97011 6.33075 6.56221 6.60745 2.3515 2.42767 2.00715 1.97908 2.52362 1.13997 -0.0832669 0.0484874 0.2149 0.145608 0.222424 0.43548 0.328666 1.12397 0.65009 1.18944 1.34117 0.42711 1.06009 1.09623 3.94584 4.49936 4.08102 4.1789 3.77069 7.44247 7.00951 6.43384 6.39222 6.53973 6.68016 6.10277 6.60459 6.08871 7.25658 5.00271 3.50524 3.26686 4.00264 5.42826 0.727225 0.613694 0.955122 1.04885 0.75845 0.634643 1.06897 0.824424 0.723059 0.835872 4.85312 4.34054 3.89293 4.15893 3.81428 7.13016 6.86191 7.10866 6.94767 7.18454 7.0256 6.25267 6.99508 7.31905 7.94531 16.9219 13.0758 12.4113 12.8975 14.6023 0.176226 0.235636 0.815074 1.17064 0.374967 0.564224 0.645531 1.15052 1.13541 1.14527 3.86324 4.40002 3.79739 3.83029 3.72242 7.14027 7.32667 7.0286 7.70659 8.31969 7.40472 7.28981 8.09384 8.07814 10.2784 27.1648 21.0134 20.9046 23.2384 30.4922 0.923375 0.805964 1.06505 0.757157 1.02672 1.46106 1.19046 1.35915 1.19513 0.974778 4.3387 4.53239 4.74149 4.24111 4.74199 8.11285 7.65516 7.37739 7.65898 8.54667 7.6436 8.3338 8.9752 10.4393 12.0621 38.0016 29.8783 29.4692 36.7717 53.3533 
0.693455 0.0229052 0.232016 0.856046 0.811799 1.33481 1.11389 0.766188 1.16631 0.797518 3.6885 3.13436 2.91155 3.40505 3.38996 5.40569 5.18697 4.90679 4.74226 5.41508 5.65309 5.4474 6.33773 6.62928 6.56785 3.87773 3.49389 4.90156 5.78649 6.54177 0.625176 0.151652 0.523547 1.02899 1.09708 0.629944 1.24982 1.10544 0.934207 1.07021 2.85256 2.98659 3.56191 2.85303 3.56259 5.20641 4.7487 5.22582 4.59289 4.95225 6.01229 6.49088 7.50512 7.35152 7.77839 1.06974 1.2761 2.26412 2.5909 3.57015 0.771213 1.00466 0.992144 0.404415 1.06643 1.5656 1.04501 1.32867 1.11123 1.55024 3.26386 3.50914 3.04522 3.03251 3.61809 5.2855 5.90861 4.97879 5.71309 4.74534 4.60307 4.39322 4.65434 3.98398 4.27944 -0.355747 -0.840215 -1.47232 -1.09543 -1.34453 0.776468 0.565841 0.655401 0.849372 0.996651 0.816196 0.934152 0.599479 0.577055 0.563532 3.30219 3.6198 3.77859 3.38996 3.75842 5.55286 5.44426 5.47357 5.37514 5.18094 2.41692 1.64262 1.3825 2.00274 2.16362 1.37681 -0.488293 -0.615545 0.344438 0.480907 0.69856 0.820371 0.330322 0.371171 0.676053 0.398767 1.0911 0.455535 0.732717 0.445285 3.12835 3.43115 3.41311 2.87708 2.85368 5.64461 5.8878 5.7988 5.30117 5.71042 5.17729 4.7418 4.58774 5.37285 5.14416 4.42274 2.94756 2.47658 3.77715 4.35951 0.94478 0.748692 0.46836 0.271296 1.13688 1.16269 0.543073 1.01959 0.365953 1.05659 3.67816 3.24458 3.15054 3.23811 3.32173 5.59638 5.05709 5.40228 5.40059 5.77791 5.11231 4.76571 5.7711 5.69584 6.8288 12.7629 9.71937 9.53728 9.70117 11.3907 0.271506 0.252755 0.216151 0.771337 0.5942 0.34191 0.814071 0.914752 1.17398 1.01338 3.14218 3.40555 3.73499 3.32603 3.74475 5.69607 5.17668 6.11516 6.16008 6.08444 5.75385 5.41136 5.96213 6.51352 7.84803 20.3094 16.2702 15.4999 17.1992 23.4069 0.650992 0.308951 0.12635 0.882654 1.11944 0.73248 1.12632 0.695746 1.33488 1.03594 3.84745 3.07762 2.96011 3.63905 3.66826 5.43526 5.51964 6.05582 5.65819 6.29358 5.81643 6.33258 6.52618 7.78431 9.57219 28.4659 22.013 22.9055 27.9115 40.2132 
0.233739 0.658667 0.278546 0.534699 0.675571 0.661625 1.25648 0.731608 0.912511 1.19788 4.46696 3.93442 4.36732 4.27312 3.44963 6.14953 6.55832 5.99642 5.91411 5.61603 6.56169 6.75806 7.67698 8.36548 7.79016 4.97045 5.03089 5.83618 6.79641 7.59469 0.00819724 0.511601 0.868809 0.493459 1.15324 0.913651 1.01249 1.27811 1.0682 1.49269 3.8875 3.7523 3.63812 3.65917 3.53089 6.17484 5.70779 5.97145 6.57888 6.00583 7.07589 7.4775 9.15107 9.79729 9.47238 2.17784 1.53579 2.43074 2.85878 4.04823 0.203771 0.162168 0.224009 0.203354 0.693418 0.969536 1.12729 1.71898 1.55047 1.6613 4.52146 3.87947 3.81155 3.70792 4.14759 6.94927 7.00171 6.90305 5.98461 6.69561 5.32276 5.2517 5.06058 4.70364 4.86763 0.0273902 -1.38736 -1.02848 -1.22907 -2.31876 0.400161 0.277205 0.274317 0.719986 0.51079 1.09071 1.09618 1.09334 1.10365 1.04877 4.41913 4.35291 4.56811 3.57596 4.48429 6.6807 6.53483 6.54152 6.20478 6.36202 2.60939 2.46928 1.73057 1.6249 1.87491 1.27153 0.217842 -0.706396 -0.231446 0.509417 0.204444 1.00602 0.1113 0.497323 0.731925 0.717091 0.46693 0.636703 0.47578 1.29068 4.29681 4.15199 3.84311 4.12034 4.06011 6.6835 6.65861 6.50549 6.26302 6.22741 5.92456 5.40055 5.48445 6.15708 6.2494 4.43181 2.94828 3.7477 3.67851 5.24007 0.739954 0.506355 0.658376 0.844086 1.02258 0.419367 0.402673 1.23265 0.738253 0.603633 4.26436 3.72876 4.34343 3.58019 4.38722 6.9057 6.77 6.57502 6.22921 7.3618 6.6148 6.19734 6.88313 7.13628 8.24551 16.5395 12.2656 11.0821 12.4863 13.5609 0.759594 0.658237 0.622701 0.453983 0.586141 0.638238 0.723845 0.715056 0.632793 1.25257 4.00796 4.34808 4.33932 3.68336 4.3437 7.28678 7.19415 6.79183 6.7489 7.85938 6.79182 7.34387 7.00307 7.7022 9.43245 24.6081 19.5188 19.3359 21.3801 27.8009 0.613545 1.03849 0.781922 0.253185 0.538771 1.38931 0.768861 0.970619 0.714406 1.07324 3.87286 4.23171 3.83081 3.57302 4.53213 6.84717 7.37853 7.27778 7.58194 7.6936 7.54602 8.0857 8.62663 9.59848 10.7219 35.4505 27.924 27.7937 34.0698 49.4285 
0.305623 0.478485 0.104585 0.157181 0.738148 0.675415 0.329386 1.26595 1.16058 0.565959 2.91738 2.51458 3.24405 3.01006 2.38643 4.51823 4.70602 3.78757 4.21274 4.34316 4.15723 5.21797 5.31656 5.12466 5.93071 3.61389 3.39331 4.49995 5.50914 5.73189 0.633612 0.349811 0.148955 0.881669 0.581573 1.13511 0.461225 0.822269 1.01257 1.33087 3.02651 2.3964 2.30666 2.82579 3.03058 4.06723 4.23597 4.61713 4.05845 4.63703 4.91014 5.06026 6.42025 6.86824 6.53942 1.28595 1.13778 2.38023 1.95086 2.71875 0.378634 0.729686 0.779968 0.619027 0.638536 0.761946 0.762757 1.10995 1.11365 1.41476 3.00836 2.75889 2.39914 2.96897 2.27997 5.15901 5.07895 4.51035 4.74638 4.14307 3.67426 3.34328 3.68118 3.1187 3.95063 0.335314 -0.540076 -0.968395 -0.803755 -1.18424 0.637448 0.153445 0.212071 0.484702 0.794343 0.930614 0.843085 1.1861 0.563411 0.552008 3.40969 3.38634 3.0645 3.32499 2.92488 4.63707 4.77146 4.32293 3.81664 4.33829 1.91915 1.33488 1.64628 1.18257 1.54368 0.995621 0.558747 0.209146 0.391722 0.480859 0.242312 0.609268 0.865606 0.468511 1.09905 0.721 0.318064 0.812323 0.683487 0.693946 3.13698 2.58681 2.53372 2.65686 2.41964 5.01679 4.15837 4.09171 4.29308 4.15048 4.3962 4.54696 3.99721 4.03985 4.21858 3.57867 2.68006 1.94367 2.75879 3.79969 0.725469 0.708838 0.291319 0.587608 0.191393 0.40655 1.20185 0.334691 1.00644 0.700951 2.88869 2.93409 3.0053 3.02599 3.23926 5.0831 4.66971 5.04007 4.97942 5.11511 4.99097 4.33438 4.67421 4.62472 5.59284 11.2673 8.70018 7.90347 8.56681 9.5265 0.107754 0.411934 1.07281 0.425159 1.05807 0.255733 0.730887 1.07337 0.432291 0.597071 2.59884 2.94653 3.09283 3.11243 2.53776 5.02998 4.88958 4.95115 4.92179 5.09454 4.74937 4.82964 5.32333 6.05379 6.71505 17.0421 13.7957 13.5128 15.1802 19.2031 1.03243 0.897149 0.72522 1.11801 0.354923 0.794123 0.291148 0.886536 0.604927 0.501426 3.28094 2.8689 3.04453 2.9016 2.6838 5.35667 4.56705 5.23105 5.19797 5.80356 4.85349 5.68134 5.28408 6.82163 7.98349 24.6294 18.5978 19.1452 23.6822 34.5968 
0.551872 0.321675 0.772776 0.430812 0.560079 1.35443 1.21838 0.794305 0.86993 0.497048 3.60719 3.33912 3.48205 2.99881 3.613 5.445 5.73433 5.70839 5.2316 5.2283 5.71592 5.93226 6.36424 7.07288 6.96154 3.84794 4.00092 5.45101 6.2213 7.36184 0.341076 0.167149 0.328374 0.293969 0.691563 1.19996 0.527872 0.798437 0.506145 1.03226 3.35095 3.44339 3.69492 2.76477 3.4604 5.52486 5.56408 5.53454 5.46585 5.00866 5.93181 6.21782 7.88186 8.07674 8.7116 1.20187 1.44386 2.22649 3.09191 2.98827 0.134692 0.105199 0.282979 0.577818 0.43323 1.47735 0.788423 0.973749 0.684657 0.841631 3.97287 3.55701 3.76785 3.72342 3.42921 5.89057 5.79151 5.47565 5.36463 5.24105 4.86664 4.62311 4.52331 4.24296 3.83664 -0.182103 -0.767558 -1.07224 -1.11939 -1.93417 0.522147 1.00003 0.266732 0.889551 0.605252 0.80062 0.860205 0.927869 1.17499 1.03647 4.03932 3.91499 3.28409 3.68962 3.58778 5.82658 5.17466 5.01329 4.86387 5.29061 2.03262 1.99853 1.33296 2.26192 1.58545 0.644187 -0.125623 -0.180564 0.0303729 -0.0765913 0.675052 0.283696 0.216973 0.959439 0.179561 0.899059 0.658154 0.876636 0.545791 0.597371 3.13741 2.94922 3.82601 3.22752 3.51056 5.86068 5.3737 6.05013 5.79293 5.43514 5.27581 4.73424 5.5647 5.34869 5.3536 3.68349 3.03347 2.92382 3.46706 4.23482 0.718868 0.266112 0.606462 0.931382 0.243112 0.806465 0.696253 0.681667 0.416026 1.01024 3.61328 3.29068 3.60487 3.43137 3.5663 5.68759 5.31285 5.98014 5.46951 6.27387 5.14196 5.66952 5.99905 5.48056 6.52316 13.3317 9.78646 10.3471 10.423 12.0828 0.281452 0.248585 0.846145 0.920574 1.25341 1.07873 0.600322 0.715269 0.561556 0.840053 4.01511 3.70453 3.58016 3.49224 3.07952 5.76825 6.28487 5.5596 6.53934 6.01443 6.41334 5.55322 6.52734 7.1782 7.59149 20.9976 17.3373 16.2434 19.0799 24.0486 0.695474 0.292268 0.578657 0.55757 1.25374 0.845813 0.532508 0.603717 1.23107 0.815084 3.69919 3.82564 4.01292 3.17617 3.43373 5.8102 5.97586 5.77781 6.20892 6.88716 6.17742 6.26431 6.97784 8.48874 9.98469 30.4302 24.1281 24.2695 29.7696 43.2399 
-0.0580846 0.144525 0.178171 0.58213 0.709013 0.4583 1.24496 1.03685 0.648098 1.0679 2.21161 3.06856 2.58413 2.03551 2.08713 4.10057 3.46565 3.83162 3.26795 3.75508 4.48003 3.87697 4.82447 4.79442 4.65251 3.1929 3.32049 3.48524 4.29227 4.91152 -0.0278026 0.375397 0.680419 0.275231 1.02259 0.601484 0.651504 1.19155 0.305653 1.0505 2.66813 2.05734 2.65413 2.1486 2.04852 4.20064 3.43544 3.69058 3.76801 3.42617 4.82868 4.53969 5.21822 5.76777 6.19897 1.19173 0.763639 2.00568 2.23226 2.52825 0.0964677 0.601769 0.925459 0.856758 0.901066 1.29164 0.466402 0.561927 1.07967 0.46284 2.95951 2.41888 2.16427 2.59534 2.58478 3.97853 4.11255 4.2952 4.20413 3.44626 3.87366 3.45763 3.22933 2.94143 2.82715 -0.0935258 -0.124761 -0.764604 -1.26165 -1.13383 0.804344 0.202569 0.911921 0.788701 1.07874 0.880201 0.732897 0.225498 1.03269 0.464938 2.24317 2.83237 2.67097 2.27063 2.33692 3.64489 3.91468 4.14244 4.21622 3.52533 1.9523 1.79127 1.78893 1.24585 1.23437 0.526196 0.336032 0.435741 0.0809745 0.568477 0.226278 0.392281 0.977515 0.151033 0.185825 1.10718 0.96204 0.807098 1.14194 0.834497 2.79567 2.9486 2.19526 2.27763 2.07544 4.15011 4.08576 4.18455 3.81399 4.0147 4.24203 3.34225 3.53473 4.17759 4.15853 3.09452 1.68228 1.92433 2.50903 3.25951 0.0400134 0.765041 0.969723 1.01516 0.928688 1.16782 1.03089 0.740188 0.793671 1.01516 2.17322 2.40863 2.71956 2.30725 2.66361 4.49922 4.41632 3.72163 4.07724 3.92328 4.12568 3.84509 3.8376 3.77082 4.63513 10.0688 7.30538 6.87428 6.98699 8.01731 1.00703 0.23587 0.884006 0.999917 0.30211 0.803699 1.08131 1.17218 0.409433 0.755191 2.75512 2.25974 2.78558 2.3316 2.47296 4.18764 3.84752 3.94868 4.34344 4.68101 4.16108 3.95987 3.99759 5.10404 5.37984 14.8082 12.0027 11.9203 13.2591 17.1422 0.963925 0.855024 0.0787052 0.859474 0.883523 0.388482 0.592409 0.792912 0.335735 0.811228 3.09234 2.80196 2.72274 2.75163 2.15774 3.99998 3.9056 3.99066 4.41623 5.08258 4.82752 4.91019 5.30375 5.94283 6.65279 20.6188 16.0819 16.2639 20.927 29.0784 
0.78658 0.697244 0.816375 1.01419 0.678335 0.929566 0.421775 1.24031 0.394888 0.474825 3.24912 2.85649 3.57613 2.67084 3.3288 5.25197 4.56661 5.26413 5.42542 4.93969 5.24906 5.72629 5.89633 6.2694 6.63446 4.19438 3.62757 5.24143 6.12854 6.22458 0.535623 0.672559 0.980626 0.519641 0.77374 0.952256 1.33589 1.09077 0.73356 1.38699 3.49475 3.35512 3.61022 3.1929 3.22904 5.20491 4.96315 5.30046 4.99696 4.89812 5.64202 6.52468 6.7484 7.57918 7.49897 1.54615 0.962389 2.24595 2.45361 3.64954 0.566394 0.811588 0.636015 0.65358 0.36259 0.882125 0.615285 0.709924 1.41745 0.923242 2.94347 3.46402 2.79448 2.79158 2.94344 5.70673 5.69172 5.54485 5.26021 4.98313 4.17486 4.64853 4.0092 3.8934 3.86471 -0.119017 -0.381042 -1.12485 -0.834444 -0.975487 0.217832 0.583658 0.791181 0.932139 0.262421 1.2495 0.339219 0.4412 0.39645 1.27944 3.49503 3.1218 3.45408 3.36506 3.05171 5.56696 4.87849 4.58719 5.01039 5.21506 1.86394 1.93725 1.75709 1.84381 2.39913 1.37263 -0.412453 0.0743068 -0.327216 0.778534 0.697973 0.567969 0.62913 0.50514 0.505637 0.964934 0.658661 0.691899 1.14122 0.83317 3.05935 3.04067 3.31254 3.51728 3.47123 5.84625 5.56956 4.87754 5.66606 5.07385 5.34065 4.56193 5.25125 4.90912 5.79559 4.32721 2.50357 3.21727 3.36506 4.20403 0.988896 0.362534 0.100793 0.613343 0.883695 0.627008 0.452167 0.336675 1.06727 1.37528 3.3611 2.88068 3.08442 2.85178 3.62866 5.15504 5.90339 5.42184 5.08994 6.03591 5.54863 4.66918 4.8989 5.83494 6.29798 13.4635 9.73634 9.53162 10.2223 10.9998 0.268227 0.940703 0.585204 0.399045 0.622288 0.460501 0.90701 0.855027 0.609424 0.808247 3.37988 3.53021 3.1737 3.53007 3.51472 5.44841 5.9695 5.76092 5.98299 5.61194 5.71115 5.72022 5.44307 6.63743 7.32413 20.0923 16.1251 15.9875 17.1448 22.7983 0.105243 0.490714 0.531758 0.704946 0.927668 1.16834 1.0679 0.600412 0.713182 1.41544 3.52633 3.69941 3.47157 3.78885 3.52368 5.72236 5.45262 5.73469 5.641 7.09274 6.07799 6.32577 6.68864 7.56592 8.71772 28.8239 22.6337 22.9065 27.9932 39.7232 
0.254903 0.589964 0.585919 0.990021 0.461713 0.831473 1.18438 1.48851 0.98279 0.511051 4.91347 4.01311 4.61905 4.23454 3.68119 6.48663 7.07535 6.43591 6.99191 6.17816 6.91355 7.23406 8.45034 9.1009 9.27443 5.73369 5.23596 7.07597 8.11281 8.6321 0.793233 0.203497 0.103474 0.607509 0.311853 0.967944 1.28324 1.35237 0.826291 0.794004 4.50379 3.88116 3.94116 4.18397 4.28766 6.62136 6.2739 6.94769 6.93213 7.1148 8.19085 7.74357 9.40162 10.2163 10.9618 1.47597 1.52535 3.04557 3.99225 3.93395 0.879983 0.812402 0.469661 1.12831 0.462205 1.42904 1.10834 1.76041 1.01942 1.35081 4.08258 3.91043 4.57074 4.24304 4.38009 7.42743 7.70895 7.42035 6.8735 7.19557 6.31955 5.50336 6.04342 5.10042 5.64478 0.0892945 -1.39394 -1.97968 -1.91349 -2.56661 0.175408 0.500921 0.921731 0.751373 0.663142 0.516619 0.530271 1.17428 0.504999 0.895522 4.44194 4.28901 4.41029 4.00947 4.61454 6.65511 7.06476 7.00179 7.08877 6.19446 2.64465 2.48134 1.96353 2.16518 2.87764 0.779862 -0.308125 -0.814397 -0.61792 0.550279 0.177935 0.485049 0.417048 1.12089 0.243516 1.18223 0.505479 0.564113 0.99192 0.705216 4.31811 4.61891 4.11552 4.62681 4.6109 7.02347 6.84014 7.29189 7.49635 6.75726 6.97791 6.44181 6.82415 6.30896 6.76637 5.50789 3.27998 3.48608 4.64531 5.43711 0.291683 0.128021 0.898706 0.70167 0.270309 1.17193 0.710705 0.494078 1.38975 1.40276 4.19958 4.3716 4.56863 4.45187 4.20688 7.63313 7.64871 7.24532 7.15508 7.93481 7.22604 6.6096 6.93813 7.61594 8.42126 17.4707 12.9002 12.6894 13.4911 15.0361 0.0688856 0.0994211 0.42072 1.00798 0.893871 0.681084 1.01648 1.30417 0.91635 1.17785 4.65025 4.51338 3.84454 4.20149 4.03932 7.56857 7.11617 7.04949 8.11975 8.17875 8.01807 7.75404 8.15957 8.51135 9.94003 26.9825 21.9032 21.3603 23.9664 30.897 0.988691 0.886806 0.623557 0.42869 0.946199 0.538566 0.975849 0.642098 1.41671 1.53291 4.71966 4.5284 4.3978 4.57844 4.02492 8.07744 7.33398 7.36383 8.49419 8.50426 8.32561 8.626 9.23747 10.0642 11.6874 38.4115 30.1635 30.927 38.1293 54.4028 
