0 0 0 
0 0 0 
0 2.61862e-06 3.82651e-06 
0 1.33843e-05 1.95581e-05 
0 4.61e-05 6.7366e-05 
0 0.000121959 0.000178229 
0 0.000266212 0.00038908 
0 0.000505384 0.000738788 
0 0.000868513 0.00127003 
0 0.00139162 0.00203595 
0 0.00211087 0.00309036 
0 0.00306146 0.00448625 
0 0.00425944 0.00624923 
0 0.00566769 0.00832671 
0 0.00725263 0.0106713 
0 0.00898672 0.0132447 
0 0.0108703 0.0160504 
0 0.0129093 0.0191009 
0 0.0151092 0.0224089 
0 0.0174754 0.0259872 
0 0.0200146 0.0298513 
0 0.0227276 0.0340086 
0 0.0256065 0.0384527 
0 0.0285847 0.0430821 
0 0.0316147 0.0478243 
0 0.0346639 0.0526296 
0.000478626 0.0377088 0.0574652 
0.00339799 0.0407256 0.0623086 
0.00974254 0.0437187 0.0671536 
0.0198285 0.0467008 0.0720018 
0.033824 0.0496959 0.0768623 
0.051859 0.0527334 0.0817497 
0.0739648 0.0558558 0.0866847 
0.100069 0.0591165 0.0916942 
0.130028 0.0625835 0.096811 
0.163669 0.0663358 0.102073 
0.200818 0.0704585 0.107523 
0.241319 0.0750478 0.113209 
0.284557 0.0801407 0.119129 
0.330513 0.0858628 0.125356 
0.379091 0.0923369 0.131961 
0.430205 0.0996889 0.139022 
0.483737 0.108044 0.146616 
0.538893 0.117391 0.154776 
0.595758 0.127881 0.163601 
0.653326 0.139378 0.173078 
0.709894 0.151406 0.182965 
0.765284 0.163967 0.193334 
0.819671 0.177161 0.204297 
0.873407 0.191157 0.216001 
0.926841 0.206135 0.228606 
0.979997 0.222124 0.242171 
1.03257 0.238984 0.256652 
1.08337 0.25605 0.271644 
1.13157 0.272721 0.286592 
1.17665 0.288576 0.301086 
1.21855 0.303497 0.314941 
1.25729 0.317408 0.328028 
1.29293 0.330291 0.340279 
1.32562 0.342163 0.351669 
1.35551 0.353057 0.362197 
1.38277 0.36302 0.371883 
1.40757 0.372092 0.38075 
1.43009 0.380331 0.388839 
1.4505 0.387792 0.396192 
1.46899 0.394546 0.402869 
1.48571 0.400646 0.408917 
1.50082 0.406152 0.414386 
1.51447 0.411116 0.419327 
