0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.136005 0.000340011
-0.206581 0.000856463
-0.991744 0.00333582
-1.55622 0.00722637
-1.96203 0.0121314
-2.25378 0.0177659
-2.49408 0.0240011
-2.81959 0.0310501
-4.06487 0.0412122
-4.85473 0.0533491
-5.42258 0.0669055
-5.40921 0.0804285
-5.30423 0.0936891
-5.85114 0.108317
-6.05359 0.123451
-5.79761 0.137945
-5.01127 0.150473
-4.44595 0.161588
-4.03953 0.171687
-3.74734 0.181055
-3.53728 0.189898
-3.38626 0.198364
-3.27769 0.206558
-3.19964 0.214557
-3.14353 0.222416
-3.10318 0.230174
-3.07418 0.23786
-2.84252 0.244966
-2.46517 0.251129
-1.98308 0.256086
-1.42568 0.259651
-1.02496 0.262213
-0.736865 0.264055
-0.52975 0.26538
-0.380849 0.266332
-0.273801 0.267016
-0.196842 0.267508
-0.141514 0.267862
-0.101738 0.268116
-0.0731414 0.268299
-0.0525829 0.268431
-0.0378029 0.268525
-0.0271773 0.268593
-0.0195383 0.268642
-0.0140463 0.268677
-0.0100979 0.268702
-0.00725952 0.268721
-0.00521881 0.268734
-0.00375153 0.268743
-0.00269684 0.26875
-0.00193886 0.268755
-0.00139351 0.268758
-0.00100143 0.268761
-0.000719757 0.268762
-0.000517197 0.268764
-0.000371857 0.268765
-0.000267181 0.268765
-0.000192108 0.268766
-0.000137863 0.268766
-9.8877e-05 0.268766
-7.10297e-05 0.268767
-5.07355e-05 0.268767
-3.61633e-05 0.268767
-2.58636e-05 0.268767
-1.85394e-05 0.268767
-1.32751e-05 0.268767
