8.84569e-08 1.17339e-10 1.80332e-11 
4.24225e-07 2.12212e-09 2.81138e-09 
1.22133e-06 8.45163e-09 1.10296e-08 
2.73541e-06 2.07029e-08 2.69313e-08 
5.25242e-06 4.04008e-08 5.25687e-08 
9.07931e-06 6.88817e-08 8.97806e-08 
1.45358e-05 1.07315e-07 1.40215e-07 
2.19473e-05 1.56729e-07 2.05349e-07 
3.16396e-05 2.18023e-07 2.86506e-07 
4.39336e-05 2.9199e-07 3.84875e-07 
5.9142e-05 3.79327e-07 5.01519e-07 
7.75656e-05 4.80656e-07 6.37396e-07 
9.94914e-05 5.96527e-07 7.93362e-07 
0.00012519 7.27437e-07 9.70187e-07 
0.000154913 8.73833e-07 1.16857e-06 
0.000188896 1.03613e-06 1.38912e-06 
0.000227353 1.2147e-06 1.63241e-06 
0.00027048 1.40992e-06 1.89894e-06 
0.000318454 1.62212e-06 2.18918e-06 
0.000371431 1.85165e-06 2.50354e-06 
0.000429549 2.09883e-06 2.84239e-06 
0.000492928 2.36399e-06 3.20608e-06 
0.00056167 2.64747e-06 3.59493e-06 
0.000635859 2.94959e-06 4.00922e-06 
0.000715563 3.2707e-06 4.44922e-06 
0.000800833 3.61116e-06 4.91517e-06 
0.000891708 3.97133e-06 5.40731e-06 
0.00098821 4.35158e-06 5.92583e-06 
0.00109035 4.7523e-06 6.47094e-06 
0.00119812 5.1739e-06 7.04283e-06 
0.00131152 5.6168e-06 7.64166e-06 
0.00143051 6.08142e-06 8.26761e-06 
0.00155506 6.56821e-06 8.92082e-06 
0.00168513 7.07763e-06 9.60145e-06 
0.00182066 7.61015e-06 1.03096e-05 
0.0019616 8.16627e-06 1.10455e-05 
0.00210787 8.74648e-06 1.18093e-05 
0.00225941 9.35131e-06 1.26009e-05 
0.00241613 9.98129e-06 1.34207e-05 
0.00257796 1.06369e-05 1.42687e-05 
0.0027448 1.13188e-05 1.51449e-05 
0.00291657 1.20275e-05 1.60497e-05 
0.00309316 1.27636e-05 1.69829e-05 
0.00327448 1.35277e-05 1.79449e-05 
0.00346044 1.43203e-05 1.89356e-05 
0.00365092 1.5142e-05 1.99552e-05 
0.00384582 1.59935e-05 2.10038e-05 
0.00404505 1.68754e-05 2.20815e-05 
0.00424849 1.77883e-05 2.31884e-05 
0.00445604 1.87328e-05 2.43247e-05 
0.00466759 1.97094e-05 2.54903e-05 
0.00488304 2.07189e-05 2.66855e-05 
0.00510229 2.17619e-05 2.79104e-05 
0.00532522 2.2839e-05 2.91649e-05 
0.00555174 2.39507e-05 3.04493e-05 
0.00578173 2.50977e-05 3.17637e-05 
0.00601511 2.62807e-05 3.31081e-05 
0.00625178 2.75001e-05 3.44826e-05 
0.00649164 2.87566e-05 3.58873e-05 
0.00673461 3.00508e-05 3.73223e-05 
0.0069806 3.13831e-05 3.87877e-05 
0.00722951 3.2754e-05 4.02835e-05 
0.00748125 3.4164e-05 4.18099e-05 
0.0077357 3.56132e-05 4.33668e-05 
